=== SHEET: sheet0 ===
EXTERNAL_REFERENCE,SOURCE_ID,USER_ID,PAYMENT_METHOD_TYPE,PAYMENT_METHOD,SITE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,TRANSACTION_CURRENCY,TRANSACTION_DATE,FEE_AMOUNT,SETTLEMENT_NET_AMOUNT,SETTLEMENT_CURRENCY,SETTLEMENT_DATE,REAL_AMOUNT,COUPON_AMOUNT,METADATA
,144484969973,324680147,bank_transfer,cvu,MLA,SETTLEMENT,300000.00,ARS,2026-02-06T19:43:04.000-04:00,0.00,298200.00,ARS,2026-02-06T19:43:04.000-04:00,298200.00,0.00,[{}]
,144426147135,324680147,available_money,available_money,MLA,SETTLEMENT,260000.00,ARS,2026-02-06T13:44:11.000-04:00,0.00,258440.00,ARS,2026-02-06T13:44:12.000-04:00,258440.00,0.00,[{}]
,145104698302,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-06T12:59:48.000-04:00,0.00,99400.00,ARS,2026-02-06T12:59:49.000-04:00,99400.00,0.00,[{}]
,144417324921,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-06T12:41:46.000-04:00,0.00,79520.00,ARS,2026-02-06T12:41:46.000-04:00,79520.00,0.00,[{}]
,145091239808,324680147,available_money,available_money,MLA,SETTLEMENT,300000.00,ARS,2026-02-06T11:34:43.000-04:00,0.00,298200.00,ARS,2026-02-06T11:34:44.000-04:00,298200.00,0.00,[{}]
,145078478770,324680147,available_money,available_money,MLA,SETTLEMENT,35000.00,ARS,2026-02-06T10:17:47.000-04:00,0.00,34790.00,ARS,2026-02-06T10:17:48.000-04:00,34790.00,0.00,[{}]
,144390739037,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-06T09:59:05.000-04:00,0.00,59640.00,ARS,2026-02-06T09:59:06.000-04:00,59640.00,0.00,[{}]
,145072791466,324680147,available_money,available_money,MLA,SETTLEMENT,-320000.00,ARS,2026-02-06T09:41:18.000-04:00,0.00,-321920.00,ARS,2026-02-06T09:41:19.000-04:00,-321920.00,0.00,[{}]
,144369726001,324680147,available_money,available_money,MLA,SETTLEMENT,120000.00,ARS,2026-02-06T07:03:57.000-04:00,0.00,119280.00,ARS,2026-02-06T07:03:58.000-04:00,119280.00,0.00,[{}]
MP-QR-158442787-8d500444-9f8a-4e53-a649-8aff04bd2673,145004078494,324680147,available_money,available_money,MLA,SETTLEMENT,-22300.00,ARS,2026-02-05T19:54:04.000-04:00,0.00,-22433.80,ARS,2026-02-05T19:54:05.000-04:00,-22433.80,0.00,[{}]
,144995848956,324680147,bank_transfer,cvu,MLA,SETTLEMENT,120000.00,ARS,2026-02-05T19:02:17.000-04:00,0.00,119280.00,ARS,2026-02-05T19:02:17.000-04:00,119280.00,0.00,[{}]
,144308135367,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-02-05T18:40:14.000-04:00,0.00,69580.00,ARS,2026-02-05T18:40:15.000-04:00,69580.00,0.00,[{}]
,144302095917,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-05T18:03:47.000-04:00,0.00,59640.00,ARS,2026-02-05T18:03:47.000-04:00,59640.00,0.00,[{}]
,144301707195,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-05T18:00:41.000-04:00,0.00,49700.00,ARS,2026-02-05T18:00:41.000-04:00,49700.00,0.00,[{}]
,144277153871,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,60000.00,ARS,2026-02-05T15:16:05.000-04:00,0.00,59640.00,ARS,2026-02-05T15:16:07.000-04:00,59640.00,0.00,[{}]
5fd5d8db-781c-41e9-a868-d805b2c37b85,144275698021,324680147,available_money,available_money,MLA,SETTLEMENT,-150413.75,ARS,2026-02-05T15:04:40.000-04:00,0.00,-151316.23,ARS,2026-02-05T15:04:41.000-04:00,-151316.23,0.00,[{}]
,144265140131,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-05T13:38:11.000-04:00,0.00,99400.00,ARS,2026-02-05T13:38:11.000-04:00,99400.00,0.00,[{}]
,144946467324,324680147,bank_transfer,cvu,MLA,SETTLEMENT,65000.00,ARS,2026-02-05T13:17:50.000-04:00,0.00,64610.00,ARS,2026-02-05T13:17:50.000-04:00,64610.00,0.00,[{}]
,144260292579,324680147,bank_transfer,cvu,MLA,SETTLEMENT,300000.00,ARS,2026-02-05T12:59:10.000-04:00,0.00,298200.00,ARS,2026-02-05T12:59:11.000-04:00,298200.00,0.00,[{}]
,144256475503,324680147,available_money,available_money,MLA,SETTLEMENT,-825000.00,ARS,2026-02-05T12:31:23.000-04:00,0.00,-829950.00,ARS,2026-02-05T12:31:24.000-04:00,-829950.00,0.00,[{}]
,144256198717,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-05T12:28:42.000-04:00,0.00,49700.00,ARS,2026-02-05T12:28:42.000-04:00,49700.00,0.00,[{}]
,144252675051,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-05T12:04:06.000-04:00,0.00,49700.00,ARS,2026-02-05T12:04:06.000-04:00,49700.00,0.00,[{}]
,144239615523,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-05T10:37:05.000-04:00,0.00,59640.00,ARS,2026-02-05T10:37:06.000-04:00,59640.00,0.00,[{}]
,144234244407,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-05T09:58:45.000-04:00,0.00,59640.00,ARS,2026-02-05T09:58:45.000-04:00,59640.00,0.00,[{}]
Venta presencial,144915364490,324680147,debit_card,debvisa,MLA,SETTLEMENT,300000.00,ARS,2026-02-05T09:40:32.000-04:00,-11790.00,286410.00,ARS,2026-02-05T09:40:33.000-04:00,286410.00,0.00,"[{""cdcvm_validation"":false,""integration"":""none"",""is_fallback"":false,""pin_validation"":""pin_not_validated"",""was_pin"":false}]"
,144906488424,324680147,available_money,available_money,MLA,SETTLEMENT,-27800.00,ARS,2026-02-05T08:32:17.000-04:00,0.00,-27966.80,ARS,2026-02-05T08:32:18.000-04:00,-27966.80,0.00,"[{""integration"":"""",""payment_intent_id"":""""}]"
,144215104499,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-05T07:11:04.000-04:00,0.00,29820.00,ARS,2026-02-05T07:11:04.000-04:00,29820.00,0.00,[{}]
,144831650688,324680147,bank_transfer,cvu,MLA,SETTLEMENT,150000.00,ARS,2026-02-04T17:36:48.000-04:00,0.00,149100.00,ARS,2026-02-04T17:36:49.000-04:00,149100.00,0.00,[{}]
,144130225509,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,40000.00,ARS,2026-02-04T15:18:14.000-04:00,0.00,39760.00,ARS,2026-02-04T15:18:17.000-04:00,39760.00,0.00,[{}]
,144119691103,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-04T13:45:17.000-04:00,0.00,59640.00,ARS,2026-02-04T13:45:18.000-04:00,59640.00,0.00,[{}]
,144799968464,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-04T13:23:28.000-04:00,0.00,49700.00,ARS,2026-02-04T13:23:28.000-04:00,49700.00,0.00,[{}]
QR #1,144113605345,324680147,debit_card,debvisa,MLA,SETTLEMENT,60000.00,ARS,2026-02-04T12:53:01.000-04:00,-978.00,58662.00,ARS,2026-02-04T12:53:04.000-04:00,58662.00,0.00,[{}]
,144795661338,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,65000.00,ARS,2026-02-04T12:48:31.000-04:00,0.00,64610.00,ARS,2026-02-04T12:48:34.000-04:00,64610.00,0.00,[{}]
,144790302760,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-04T12:05:16.000-04:00,0.00,99400.00,ARS,2026-02-04T12:05:17.000-04:00,99400.00,0.00,[{}]
,144103307009,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-04T11:35:51.000-04:00,0.00,59640.00,ARS,2026-02-04T11:35:52.000-04:00,59640.00,0.00,[{}]
,144783906694,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-04T11:20:45.000-04:00,0.00,59640.00,ARS,2026-02-04T11:20:45.000-04:00,59640.00,0.00,[{}]
,144094974295,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-04T10:36:37.000-04:00,0.00,99400.00,ARS,2026-02-04T10:36:38.000-04:00,99400.00,0.00,[{}]
,144088621477,324680147,available_money,available_money,MLA,SETTLEMENT,55000.00,ARS,2026-02-04T09:52:02.000-04:00,0.00,54670.00,ARS,2026-02-04T09:52:03.000-04:00,54670.00,0.00,[{}]
Venta presencial,144770178966,324680147,debit_card,debvisa,MLA,SETTLEMENT,150000.00,ARS,2026-02-04T09:43:23.000-04:00,-5895.00,143205.00,ARS,2026-02-04T09:43:24.000-04:00,143205.00,0.00,"[{""cdcvm_validation"":false,""integration"":""none"",""is_fallback"":false,""pin_validation"":""pin_not_validated"",""was_pin"":false}]"
,144769664076,324680147,available_money,available_money,MLA,SETTLEMENT,-200000.00,ARS,2026-02-04T09:40:13.000-04:00,0.00,-201200.00,ARS,2026-02-04T09:40:13.000-04:00,-201200.00,0.00,[{}]
,144766976206,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-04T09:19:18.000-04:00,0.00,29820.00,ARS,2026-02-04T09:19:18.000-04:00,29820.00,0.00,[{}]
37deff0d-9021-4a99-91ea-15be0ec89d4e,144073630975,324680147,available_money,available_money,MLA,SETTLEMENT,-24823.00,ARS,2026-02-04T07:37:50.000-04:00,0.00,-24971.94,ARS,2026-02-04T07:37:50.000-04:00,-24971.94,0.00,[{}]
,144721191282,324680147,available_money,available_money,MLA,SETTLEMENT,-206919.51,ARS,2026-02-03T21:56:56.000-04:00,0.00,-208161.03,ARS,2026-02-03T21:56:58.000-04:00,-208161.03,0.00,[{}]
,144030324147,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-03T20:30:07.000-04:00,0.00,29820.00,ARS,2026-02-03T20:30:08.000-04:00,29820.00,0.00,[{}]
,144017524543,324680147,available_money,available_money,MLA,SETTLEMENT,36000.00,ARS,2026-02-03T18:55:18.000-04:00,0.00,35784.00,ARS,2026-02-03T18:55:19.000-04:00,35784.00,0.00,[{}]
,144662176596,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-03T14:10:24.000-04:00,0.00,59640.00,ARS,2026-02-03T14:10:24.000-04:00,59640.00,0.00,[{}]
QR_AU,143971990989,324680147,available_money,available_money,MLA,SETTLEMENT,-30000.00,ARS,2026-02-03T12:56:00.000-04:00,0.00,-30180.00,ARS,2026-02-03T12:56:01.000-04:00,-30180.00,0.00,[{}]
,144647851678,324680147,bank_transfer,cvu,MLA,SETTLEMENT,300000.00,ARS,2026-02-03T12:09:40.000-04:00,0.00,298200.00,ARS,2026-02-03T12:09:40.000-04:00,298200.00,0.00,[{}]
,144641961708,324680147,available_money,available_money,MLA,SETTLEMENT,200000.00,ARS,2026-02-03T11:30:35.000-04:00,0.00,198800.00,ARS,2026-02-03T11:30:35.000-04:00,198800.00,0.00,[{}]
,143959414591,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-03T11:25:54.000-04:00,0.00,59640.00,ARS,2026-02-03T11:25:54.000-04:00,59640.00,0.00,[{}]
,144630710514,324680147,available_money,available_money,MLA,SETTLEMENT,-18000.00,ARS,2026-02-03T10:19:23.000-04:00,0.00,-18108.00,ARS,2026-02-03T10:19:24.000-04:00,-18108.00,0.00,[{}]
Venta presencial,144627946334,324680147,debit_card,debvisa,MLA,SETTLEMENT,60000.00,ARS,2026-02-03T09:59:38.000-04:00,-2358.00,57282.00,ARS,2026-02-03T09:59:39.000-04:00,57282.00,0.00,"[{""cdcvm_validation"":false,""integration"":""none"",""is_fallback"":false,""pin_validation"":""pin_not_validated"",""was_pin"":false}]"
,144627713584,324680147,bank_transfer,cvu,MLA,SETTLEMENT,65000.00,ARS,2026-02-03T09:58:12.000-04:00,0.00,64610.00,ARS,2026-02-03T09:58:12.000-04:00,64610.00,0.00,[{}]
,144625190388,324680147,bank_transfer,cvu,MLA,SETTLEMENT,300000.00,ARS,2026-02-03T09:38:22.000-04:00,0.00,298200.00,ARS,2026-02-03T09:38:22.000-04:00,298200.00,0.00,[{}]
,144624941930,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-03T09:36:52.000-04:00,0.00,49700.00,ARS,2026-02-03T09:36:52.000-04:00,49700.00,0.00,[{}]
,143937669899,324680147,bank_transfer,cvu,MLA,SETTLEMENT,250000.00,ARS,2026-02-03T08:51:34.000-04:00,0.00,248500.00,ARS,2026-02-03T08:51:34.000-04:00,248500.00,0.00,[{}]
,143934079143,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-03T08:19:20.000-04:00,0.00,198800.00,ARS,2026-02-03T08:19:21.000-04:00,198800.00,0.00,[{}]
,144614290808,324680147,available_money,available_money,MLA,SETTLEMENT,-34600.00,ARS,2026-02-03T08:07:23.000-04:00,0.00,-34807.60,ARS,2026-02-03T08:07:23.000-04:00,-34807.60,0.00,"[{""integration"":"""",""payment_intent_id"":""""}]"
,144614049790,324680147,available_money,available_money,MLA,SETTLEMENT,-200000.00,ARS,2026-02-03T08:04:47.000-04:00,0.00,-201200.00,ARS,2026-02-03T08:04:48.000-04:00,-201200.00,0.00,[{}]
,144607359562,324680147,available_money,available_money,MLA,SETTLEMENT,-37000.00,ARS,2026-02-03T06:41:58.000-04:00,0.00,-37222.00,ARS,2026-02-03T06:41:59.000-04:00,-37222.00,0.00,[{}]
,143879011483,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-02T19:26:29.000-04:00,0.00,79520.00,ARS,2026-02-02T19:26:30.000-04:00,79520.00,0.00,[{}]
,144527344584,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-02T15:39:00.000-04:00,0.00,59640.00,ARS,2026-02-02T15:39:01.000-04:00,59640.00,0.00,[{}]
,143842520907,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-02T15:05:19.000-04:00,0.00,59640.00,ARS,2026-02-02T15:05:20.000-04:00,59640.00,0.00,[{}]
,144510977904,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-02-02T13:23:13.000-04:00,0.00,39760.00,ARS,2026-02-02T13:23:13.000-04:00,39760.00,0.00,[{}]
,143816641129,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-02T11:36:42.000-04:00,0.00,59640.00,ARS,2026-02-02T11:36:42.000-04:00,59640.00,0.00,[{}]
,143815297865,324680147,ticket,pagofacil,MLA,SETTLEMENT,50000.00,ARS,2026-02-02T11:31:00.000-04:00,-3805.00,44645.00,ARS,2026-02-02T11:34:28.000-04:00,44645.00,0.00,[{}]
,144492992370,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,150000.00,ARS,2026-02-02T11:07:32.000-04:00,0.00,149100.00,ARS,2026-02-02T11:07:34.000-04:00,149100.00,0.00,[{}]
,143807126663,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,200000.00,ARS,2026-02-02T10:31:29.000-04:00,0.00,198800.00,ARS,2026-02-02T10:31:32.000-04:00,198800.00,0.00,[{}]
,144476499690,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-02T08:53:28.000-04:00,0.00,99400.00,ARS,2026-02-02T08:53:28.000-04:00,99400.00,0.00,[{}]
,143791680021,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-02T08:13:19.000-04:00,0.00,99400.00,ARS,2026-02-02T08:13:19.000-04:00,99400.00,0.00,[{}]
,144471444474,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-02T08:05:08.000-04:00,0.00,79520.00,ARS,2026-02-02T08:05:08.000-04:00,79520.00,0.00,[{}]
,143767758977,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-01T23:28:47.000-04:00,0.00,99400.00,ARS,2026-02-01T23:28:47.000-04:00,99400.00,0.00,[{}]
[4444404638],0008v072vo,324680147,available_money,available_money,MLA,SETTLEMENT,-12013.03,ARS,2026-02-01T12:11:50.000-04:00,0.00,-12085.11,ARS,2026-02-01T12:11:51.000-04:00,-12085.11,0.00,[{}]
,143674733359,324680147,bank_transfer,cvu,MLA,SETTLEMENT,55000.00,ARS,2026-02-01T05:15:34.000-04:00,0.00,54670.00,ARS,2026-02-01T05:15:34.000-04:00,54670.00,0.00,[{}]
